version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Meter
txact,32,1,1000,50,10,5,12.061619999999998
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,139.49732000000014
txact,38,1,1000,50,10,5,177.8264680000002
txact,40,1,1000,50,10,5,101.84893599999987
txact,42,1,1000,50,10,5,4.929016000000001
txact,44,1,1000,50,10,5,11.943019999999999
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,10.766508000000002
txact,50,1,1000,50,10,5,182.29294400000012
txact,52,1,1000,50,10,5,0
txact,54,1,1000,50,10,5,5.415276
txact,56,1,1000,50,10,5,195.0353280000001
txact,58,1,1000,50,10,5,0
txact,60,1,1000,50,10,5,22.951472
txact,62,1,1000,50,10,5,28.188847999999997
txact,64,1,1000,50,10,5,0
txact,1,1,1000,50,10,5,618.0791559999994
txact,2,1,1000,50,10,5,261.0884119999997
txact,4,1,1000,50,10,5,189.18360399999997
txact,6,1,1000,50,10,5,10.799716
txact,8,1,1000,50,10,5,5.382068
txact,10,1,1000,50,10,5,0
txact,12,1,1000,50,10,5,5.24212
txact,14,1,1000,50,10,5,138.776232
txact,16,1,1000,50,10,5,200.699664
txact,18,1,1000,50,10,5,151.006264
txact,20,1,1000,50,10,5,75.63121999999998
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,143.4988839999998
txact,26,1,1000,50,10,5,111.63106400000007
txact,28,1,1000,50,10,5,83.27380400000013
txact,30,1,1000,50,10,5,11.686844
txact,32,1,1000,50,10,5,3.2306639999999995
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,11.945392000000002
txact,38,1,1000,50,10,5,6.938099999999999
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,194.7554319999998
txact,44,1,1000,50,10,5,75.33471999999999
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,144.9718959999998
txact,50,1,1000,50,10,5,76.039204
txact,52,1,1000,50,10,5,0
txact,54,1,1000,50,10,5,161.88662799999997
txact,56,1,1000,50,10,5,72.06135999999995
txact,58,1,1000,50,10,5,0
txact,60,1,1000,50,10,5,156.75599199999996
txact,62,1,1000,50,10,5,150.26145599999987
txact,64,1,1000,50,10,5,0
txact,1,1,1000,50,10,5,590.8865479999995
txact,2,1,1000,50,10,5,211.98089599999966
txact,4,1,1000,50,10,5,5.469832
txact,6,1,1000,50,10,5,15.856819999999974
txact,8,1,1000,50,10,5,3.814176
txact,10,1,1000,50,10,5,0
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,3.444144
txact,16,1,1000,50,10,5,0
txact,18,1,1000,50,10,5,156.96235599999983
txact,20,1,1000,50,10,5,112.786228
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,61.69571999999989
txact,26,1,1000,50,10,5,5.133008
txact,28,1,1000,50,10,5,0
txact,30,1,1000,50,10,5,17.500615999999976
txact,32,1,1000,50,10,5,33.3266
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,17.431828000000024
txact,38,1,1000,50,10,5,33.371668
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,61.99933600000005
txact,44,1,1000,50,10,5,33.01824
txact,46,1,1000,50,10,5,105.16736399999992
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,3.7619919999999993
txact,52,1,1000,50,10,5,0
txact,54,1,1000,50,10,5,12.135152000000001
txact,56,1,1000,50,10,5,4.47122
txact,58,1,1000,50,10,5,0
txact,60,1,1000,50,10,5,157.7000479999998
txact,62,1,1000,50,10,5,144.9576639999999
txact,64,1,1000,50,10,5,0
txact,1,1,1000,50,10,5,591.0597040000004
txact,2,1,1000,50,10,5,208.14299999999997
txact,4,1,1000,50,10,5,120.3363040000001
txact,6,1,1000,50,10,5,23.096164
txact,8,1,1000,50,10,5,36.388852
txact,10,1,1000,50,10,5,0
txact,12,1,1000,50,10,5,66.4112560000001
txact,14,1,1000,50,10,5,91.12038000000007
txact,16,1,1000,50,10,5,93.440196
txact,18,1,1000,50,10,5,0
txact,20,1,1000,50,10,5,8.19526
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,36.0544
txact,28,1,1000,50,10,5,0
txact,30,1,1000,50,10,5,16.601627999999998
txact,32,1,1000,50,10,5,6.8788
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,21.7038
txact,38,1,1000,50,10,5,8.316232000000001
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,7.338968
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,26.756159999999998
txact,52,1,1000,50,10,5,0
txact,54,1,1000,50,10,5,195.88924799999975
txact,56,1,1000,50,10,5,28.195964000000025
txact,58,1,1000,50,10,5,12.042644000000001
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,10.557772
txact,64,1,1000,50,10,5,11.9193
txact,1,1,1000,50,10,5,542.917592
txact,2,1,1000,50,10,5,346.24083999999993
txact,4,1,1000,50,10,5,120.76326400000008
txact,6,1,1000,50,10,5,5.441368
txact,8,1,1000,50,10,5,11.058264000000001
txact,10,1,1000,50,10,5,15.937468000000022
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,5.320396
txact,16,1,1000,50,10,5,172.55588399999996
txact,18,1,1000,50,10,5,213.40172400000006
txact,20,1,1000,50,10,5,18.475507999999998
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,17.782884
txact,26,1,1000,50,10,5,7.903504
txact,28,1,1000,50,10,5,0
txact,30,1,1000,50,10,5,83.49202799999992
txact,32,1,1000,50,10,5,8.85942
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,72.78007600000001
txact,38,1,1000,50,10,5,8.259304
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,72.4622280000001
txact,44,1,1000,50,10,5,105.66073999999999
txact,46,1,1000,50,10,5,98.67282800000001
txact,48,1,1000,50,10,5,72.93662799999993
txact,50,1,1000,50,10,5,106.540752
txact,52,1,1000,50,10,5,77.94629200000014
txact,54,1,1000,50,10,5,83.532352
txact,56,1,1000,50,10,5,126.90674400000019
txact,58,1,1000,50,10,5,195.00212000000008
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,21.210424
txact,64,1,1000,50,10,5,188.36763600000003
txact,1,1,1000,50,10,5,538.3230280000001
txact,2,1,1000,50,10,5,313.59737599999966
txact,4,1,1000,50,10,5,171.2939799999998
txact,6,1,1000,50,10,5,83.235852
txact,8,1,1000,50,10,5,10.773624
txact,10,1,1000,50,10,5,6.798152000000001
txact,12,1,1000,50,10,5,78.11707599999988
txact,14,1,1000,50,10,5,161.62096400000001
txact,16,1,1000,50,10,5,75.185284
txact,18,1,1000,50,10,5,88.836144
txact,20,1,1000,50,10,5,11.964368
txact,22,1,1000,50,10,5,3.595952
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,6.008276
txact,28,1,1000,50,10,5,3.2733600000000003
txact,30,1,1000,50,10,5,78.31869599999993
txact,32,1,1000,50,10,5,150.49154000000019
txact,34,1,1000,50,10,5,82.38904799999989
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,11.45676
txact,40,1,1000,50,10,5,4.22216
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,0
txact,46,1,1000,50,10,5,5.588432
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,4.853112
txact,52,1,1000,50,10,5,63.04064399999993
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,5.4318800000000005
txact,58,1,1000,50,10,5,7.08042
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,0
txact,64,1,1000,50,10,5,99.87780399999998
txact,1,1,1000,50,10,5,565.3187599999999
txact,2,1,1000,50,10,5,294.517008
txact,4,1,1000,50,10,5,133.76419599999994
txact,6,1,1000,50,10,5,0
txact,8,1,1000,50,10,5,0
txact,10,1,1000,50,10,5,27.311207999999997
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,0
txact,16,1,1000,50,10,5,5.676196000000001
txact,18,1,1000,50,10,5,190.1015680000001
txact,20,1,1000,50,10,5,0
txact,22,1,1000,50,10,5,4.217416
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,0
txact,28,1,1000,50,10,5,3.863988
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,146.0013440000002
txact,34,1,1000,50,10,5,83.56793199999993
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,0
txact,40,1,1000,50,10,5,4.160488
txact,42,1,1000,50,10,5,195.329456
txact,44,1,1000,50,10,5,0
txact,46,1,1000,50,10,5,4.101188
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,0
txact,52,1,1000,50,10,5,11.831536
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,0
txact,58,1,1000,50,10,5,139.24588799999992
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,0
txact,64,1,1000,50,10,5,26.51184400000002
txact,1,1,1000,50,10,5,589.1929400000001
txact,2,1,1000,50,10,5,291.872228
txact,4,1,1000,50,10,5,17.718839999999997
txact,6,1,1000,50,10,5,0
txact,8,1,1000,50,10,5,196.27588399999982
txact,10,1,1000,50,10,5,94.91795199999997
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,10.678744
txact,16,1,1000,50,10,5,6.107900000000001
txact,18,1,1000,50,10,5,0
txact,20,1,1000,50,10,5,15.849703999999976
txact,22,1,1000,50,10,5,17.797116
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,15.517624000000021
txact,28,1,1000,50,10,5,17.559916000000023
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,21.563852
txact,34,1,1000,50,10,5,189.19071999999989
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,27.204468
txact,40,1,1000,50,10,5,12.068736000000001
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,15.814123999999975
txact,46,1,1000,50,10,5,5.6880560000000004
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,16.290895999999975
txact,52,1,1000,50,10,5,33.02298399999995
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,160.40887200000031
txact,58,1,1000,50,10,5,83.59402399999999
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,17.642935999999978
txact,64,1,1000,50,10,5,37.32579199999995
txact,1,1,1000,50,10,5,618.679272
txact,2,1,1000,50,10,5,336.7125160000003
txact,4,1,1000,50,10,5,282.0379159999999
txact,6,1,1000,50,10,5,150.88766399999997
txact,8,1,1000,50,10,5,0
txact,10,1,1000,50,10,5,5.0998
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,5.533876
txact,16,1,1000,50,10,5,39.704907999999996
txact,18,1,1000,50,10,5,83.52523599999988
txact,20,1,1000,50,10,5,17.714095999999973
txact,22,1,1000,50,10,5,6.508768
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,11.86
txact,28,1,1000,50,10,5,3.9138
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,17.593123999999975
txact,34,1,1000,50,10,5,36.965247999999946
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,194.67241199999998
txact,40,1,1000,50,10,5,83.19789999999999
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,149.7301280000001
txact,46,1,1000,50,10,5,116.17344400000002
txact,48,1,1000,50,10,5,88.71280000000002
txact,50,1,1000,50,10,5,157.930132
txact,52,1,1000,50,10,5,79.65887599999999
txact,54,1,1000,50,10,5,200.98430400000012
txact,56,1,1000,50,10,5,155.75737999999978
txact,58,1,1000,50,10,5,152.55280800000014
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,21.945744
txact,64,1,1000,50,10,5,27.036055999999974
txact,1,1,1000,50,10,5,596.5840920000003
txact,2,1,1000,50,10,5,375.3120719999999
txact,4,1,1000,50,10,5,149.80365999999992
txact,6,1,1000,50,10,5,0
txact,8,1,1000,50,10,5,163.20546
txact,10,1,1000,50,10,5,75.09752000000009
txact,12,1,1000,50,10,5,72.87258400000002
txact,14,1,1000,50,10,5,146.76987200000005
txact,16,1,1000,50,10,5,83.560816
txact,18,1,1000,50,10,5,0
txact,20,1,1000,50,10,5,151.73209600000024
txact,22,1,1000,50,10,5,112.86213200000007
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,22.778316000000004
txact,28,1,1000,50,10,5,10.465264
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,194.32135600000004
txact,34,1,1000,50,10,5,93.89087600000012
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,5.457972
txact,40,1,1000,50,10,5,33.435712
txact,42,1,1000,50,10,5,116.4509680000002
txact,44,1,1000,50,10,5,72.29381599999999
txact,46,1,1000,50,10,5,5.1591
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,17.491128
txact,52,1,1000,50,10,5,40.328744
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,61.890223999999996
txact,58,1,1000,50,10,5,6.674807999999999
txact,60,1,1000,50,10,5,183.20853599999987
txact,62,1,1000,50,10,5,0
txact,64,1,1000,50,10,5,4.022912000000001
txact,1,1,1000,50,10,5,621.0892239999998
txact,2,1,1000,50,10,5,316.782972
txact,4,1,1000,50,10,5,3.849756
txact,6,1,1000,50,10,5,231.04228799999976
txact,8,1,1000,50,10,5,199.7057959999999
txact,10,1,1000,50,10,5,101.34370000000011
txact,12,1,1000,50,10,5,127.92907600000025
txact,14,1,1000,50,10,5,0
txact,16,1,1000,50,10,5,131.62702399999984
txact,18,1,1000,50,10,5,0
txact,20,1,1000,50,10,5,5.446111999999999
txact,22,1,1000,50,10,5,139.26486400000007
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,0
txact,28,1,1000,50,10,5,64.01553600000005
txact,30,1,1000,50,10,5,110.09400800000019
txact,32,1,1000,50,10,5,0
txact,34,1,1000,50,10,5,138.278112
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,0
txact,40,1,1000,50,10,5,26.879503999999972
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,16.668043999999973
txact,46,1,1000,50,10,5,8.757423999999999
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,88.551504
txact,52,1,1000,50,10,5,6.999771999999999
txact,54,1,1000,50,10,5,17.697491999999997
txact,56,1,1000,50,10,5,0
txact,58,1,1000,50,10,5,10.636048
txact,60,1,1000,50,10,5,15.439348000000022
txact,62,1,1000,50,10,5,0
txact,64,1,1000,50,10,5,122.75574399999992
txact,1,1,1000,50,10,5,576.3651639999999
txact,2,1,1000,50,10,5,294.2655760000002
txact,4,1,1000,50,10,5,165.88819199999998
txact,6,1,1000,50,10,5,17.735443999999973
txact,8,1,1000,50,10,5,108.32212400000004
txact,10,1,1000,50,10,5,25.216731999999993
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,0
txact,16,1,1000,50,10,5,94.768516
txact,18,1,1000,50,10,5,111.5195799999998
txact,20,1,1000,50,10,5,0
txact,22,1,1000,50,10,5,6.959447999999999
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,161.57589600000009
txact,28,1,1000,50,10,5,144.67776800000004
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,162.2234519999999
txact,34,1,1000,50,10,5,194.46367599999985
txact,36,1,1000,50,10,5,0
txact,38,1,1000,50,10,5,161.29362800000018
txact,40,1,1000,50,10,5,152.237332
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,0
txact,46,1,1000,50,10,5,7.8370880000000005
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,0
txact,52,1,1000,50,10,5,35.843292000000005
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,71.71979199999988
txact,58,1,1000,50,10,5,26.644675999999976
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,78.03405600000009
txact,64,1,1000,50,10,5,8.61036
txact,1,1,1000,50,10,5,595.616316
txact,2,1,1000,50,10,5,307.83578800000026
txact,4,1,1000,50,10,5,117.49464800000001
txact,6,1,1000,50,10,5,0
txact,8,1,1000,50,10,5,5.424764
txact,10,1,1000,50,10,5,95.337796
txact,12,1,1000,50,10,5,112.632048
txact,14,1,1000,50,10,5,0
txact,16,1,1000,50,10,5,57.857824
txact,18,1,1000,50,10,5,122.523288
txact,20,1,1000,50,10,5,0
txact,22,1,1000,50,10,5,55.051748
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,4.729768
txact,28,1,1000,50,10,5,5.507784
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,4.800928
txact,34,1,1000,50,10,5,49.96143599999993
txact,36,1,1000,50,10,5,112.42568400000013
txact,38,1,1000,50,10,5,0
txact,40,1,1000,50,10,5,217.70690399999995
txact,42,1,1000,50,10,5,124.326008
txact,44,1,1000,50,10,5,0
txact,46,1,1000,50,10,5,6.800524
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,0
txact,52,1,1000,50,10,5,17.922832
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,199.66072799999995
txact,58,1,1000,50,10,5,29.657116000000002
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,193.79714399999983
txact,64,1,1000,50,10,5,117.689152
txact,1,1,1000,50,10,5,590.4145200000003
txact,2,1,1000,50,10,5,300.6486279999999
txact,4,1,1000,50,10,5,152.56229599999992
txact,6,1,1000,50,10,5,5.5742
txact,8,1,1000,50,10,5,187.4971119999999
txact,10,1,1000,50,10,5,95.68173599999999
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,7.248831999999999
txact,16,1,1000,50,10,5,197.41207199999985
txact,18,1,1000,50,10,5,0
txact,20,1,1000,50,10,5,147.04739600000008
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,168.89825999999996
txact,26,1,1000,50,10,5,156.59944000000004
txact,28,1,1000,50,10,5,197.54727600000012
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,4.416664
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,151.57554399999998
txact,38,1,1000,50,10,5,152.29425999999992
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,146.39983999999984
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,100.5799160000001
txact,52,1,1000,50,10,5,98.68706
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,26.805971999999993
txact,58,1,1000,50,10,5,0
txact,60,1,1000,50,10,5,17.087887999999975
txact,62,1,1000,50,10,5,17.621588
txact,64,1,1000,50,10,5,0
txact,1,1,1000,50,10,5,625.9423360000001
txact,2,1,1000,50,10,5,416.06540399999994
txact,4,1,1000,50,10,5,102.86415199999988
txact,6,1,1000,50,10,5,11.084356
txact,8,1,1000,50,10,5,71.8265319999999
txact,10,1,1000,50,10,5,89.70904
txact,12,1,1000,50,10,5,23.276436
txact,14,1,1000,50,10,5,8.700496
txact,16,1,1000,50,10,5,0
txact,18,1,1000,50,10,5,195.31996800000027
txact,20,1,1000,50,10,5,28.862496
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,22.659716000000003
txact,26,1,1000,50,10,5,26.798855999999997
txact,28,1,1000,50,10,5,0
txact,30,1,1000,50,10,5,28.224428
txact,32,1,1000,50,10,5,35.64167199999999
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,22.40354
txact,38,1,1000,50,10,5,130.5382760000001
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,21.473716
txact,44,1,1000,50,10,5,99.72362400000003
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,194.5229759999997
txact,50,1,1000,50,10,5,118.12797199999996
txact,52,1,1000,50,10,5,84.20600000000012
txact,54,1,1000,50,10,5,201.38042800000002
txact,56,1,1000,50,10,5,17.076028
txact,58,1,1000,50,10,5,0
txact,60,1,1000,50,10,5,95.99009599999988
txact,62,1,1000,50,10,5,4.864972000000001
txact,64,1,1000,50,10,5,189.6508879999999
txact,1,1,1000,50,10,5,541.2690520000001
txact,2,1,1000,50,10,5,316.57897999999983
txact,4,1,1000,50,10,5,116.74509600000002
txact,6,1,1000,50,10,5,17.38201600000002
txact,8,1,1000,50,10,5,6.354588000000001
txact,10,1,1000,50,10,5,0
txact,12,1,1000,50,10,5,5.9608360000000005
txact,14,1,1000,50,10,5,17.956039999999998
txact,16,1,1000,50,10,5,0
txact,18,1,1000,50,10,5,23.259832000000003
txact,20,1,1000,50,10,5,65.41501599999995
txact,22,1,1000,50,10,5,123.424648
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,71.2952040000001
txact,28,1,1000,50,10,5,0
txact,30,1,1000,50,10,5,22.96096
txact,32,1,1000,50,10,5,100.29527600000009
txact,34,1,1000,50,10,5,117.11275599999995
txact,36,1,1000,50,10,5,28.003832
txact,38,1,1000,50,10,5,35.705716
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,28.044155999999997
txact,44,1,1000,50,10,5,26.960152000000022
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,5.4556000000000004
txact,50,1,1000,50,10,5,17.839812
txact,52,1,1000,50,10,5,0
txact,54,1,1000,50,10,5,83.39951999999997
txact,56,1,1000,50,10,5,98.58506400000012
txact,58,1,1000,50,10,5,78.22618800000009
txact,60,1,1000,50,10,5,211.98089599999986
txact,62,1,1000,50,10,5,85.20698400000009
txact,64,1,1000,50,10,5,78.34478800000014
txact,1,1,1000,50,10,5,644.0098599999998
txact,2,1,1000,50,10,5,250.93150800000012
txact,4,1,1000,50,10,5,0
txact,6,1,1000,50,10,5,11.878976000000002
txact,8,1,1000,50,10,5,27.078751999999973
txact,10,1,1000,50,10,5,0
txact,12,1,1000,50,10,5,78.77886400000011
txact,14,1,1000,50,10,5,6.311892
txact,16,1,1000,50,10,5,0
txact,18,1,1000,50,10,5,231.4075759999997
txact,20,1,1000,50,10,5,20.199952
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,17.963155999999998
txact,28,1,1000,50,10,5,0
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,8.909232
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,202.20825600000006
txact,38,1,1000,50,10,5,116.83523200000002
txact,40,1,1000,50,10,5,0
txact,42,1,1000,50,10,5,5.476948
txact,44,1,1000,50,10,5,8.256932
txact,46,1,1000,50,10,5,0
txact,48,1,1000,50,10,5,78.64128799999988
txact,50,1,1000,50,10,5,15.626735999999998
txact,52,1,1000,50,10,5,12.175476
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,26.153671999999997
txact,58,1,1000,50,10,5,11.990459999999999
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,78.72430800000008
txact,64,1,1000,50,10,5,10.541168
txact,1,1,1000,50,10,5,536.136044
txact,2,1,1000,50,10,5,325.8535000000005
txact,4,1,1000,50,10,5,251.74035999999992
txact,6,1,1000,50,10,5,227.81874000000002
txact,8,1,1000,50,10,5,29.263363999999996
txact,10,1,1000,50,10,5,18.020084
txact,12,1,1000,50,10,5,0
txact,14,1,1000,50,10,5,0
txact,16,1,1000,50,10,5,7.047211999999999
txact,18,1,1000,50,10,5,0
txact,20,1,1000,50,10,5,0
txact,22,1,1000,50,10,5,151.31462399999998
txact,24,1,1000,50,10,5,0
txact,26,1,1000,50,10,5,0
txact,28,1,1000,50,10,5,6.043856000000001
txact,30,1,1000,50,10,5,0
txact,32,1,1000,50,10,5,4.872088
txact,34,1,1000,50,10,5,5.678568
txact,36,1,1000,50,10,5,212.4624120000002
txact,38,1,1000,50,10,5,21.924396
txact,40,1,1000,50,10,5,6.62974
txact,42,1,1000,50,10,5,0
txact,44,1,1000,50,10,5,0
txact,46,1,1000,50,10,5,99.9038959999999
txact,48,1,1000,50,10,5,0
txact,50,1,1000,50,10,5,10.979987999999999
txact,52,1,1000,50,10,5,129.89071999999987
txact,54,1,1000,50,10,5,0
txact,56,1,1000,50,10,5,201.01514000000026
txact,58,1,1000,50,10,5,28.015692000000026
txact,60,1,1000,50,10,5,0
txact,62,1,1000,50,10,5,178.4052360000003
txact,64,1,1000,50,10,5,162.4511640000001
txact,1,1,1000,50,10,5,626.1060039999996
txact,2,1,1000,50,10,5,315.34791199999984
txact,4,1,1000,50,10,5,108.76568800000013
txact,6,1,1000,50,10,5,5.133008
txact,8,1,1000,50,10,5,0
txact,10,1,1000,50,10,5,23.110396
txact,12,1,1000,50,10,5,28.359632
txact,14,1,1000,50,10,5,0
txact,16,1,1000,50,10,5,5.47932
txact,18,1,1000,50,10,5,6.103155999999999
txact,20,1,1000,50,10,5,0
txact,22,1,1000,50,10,5,10.567260000000001
txact,24,1,1000,50,10,5,11.897952000000002
txact,26,1,1000,50,10,5,0
txact,28,1,1000,50,10,5,10.721440000000001
txact,30,1,1000,50,10,5,12.14464
txact,32,1,1000,50,10,5,0
txact,34,1,1000,50,10,5,5.294304
txact,36,1,1000,50,10,5,6.01302
txact,38,1,1000,50,10,5,0
txact,40,1,1000,50,10,5,10.780740000000002
txact,42,1,1000,50,10,5,10.432056000000001
txact,44,1,1000,50,10,5,0
txact,46,1,1000,50,10,5,28.575483999999996
txact,48,1,1000,50,10,5,10.408336
txact,50,1,1000,50,10,5,0
txact,52,1,1000,50,10,5,23.072444
txact,54,1,1000,50,10,5,4.072724
txact,56,1,1000,50,10,5,78.38985600000004
txact,58,1,1000,50,10,5,200.1730800000001
txact,60,1,1000,50,10,5,84.2795320000001
txact,62,1,1000,50,10,5,0
txact,64,1,1000,50,10,5,5.991672
txact,1,1,1000,50,10,5,557.8540760000001
txact,2,1,1000,50,10,5,242.52988399999987
txact,4,1,1000,50,10,5,85.35167600000005
txact,6,1,1000,50,10,5,3.102576
txact,8,1,1000,50,10,5,0
txact,10,1,1000,50,10,5,0
txact,12,1,1000,50,10,5,6.700899999999999
txact,14,1,1000,50,10,5,78.50133999999994
txact,16,1,1000,50,10,5,167.96843599999997
txact,18,1,1000,50,10,5,79.80831200000011
txact,20,1,1000,50,10,5,0
txact,22,1,1000,50,10,5,0
txact,24,1,1000,50,10,5,3.9968200000000005
txact,26,1,1000,50,10,5,0
txact,28,1,1000,50,10,5,5.7924240000000005
txact,30,1,1000,50,10,5,4.215044
txact,32,1,1000,50,10,5,0
txact,34,1,1000,50,10,5,0
txact,36,1,1000,50,10,5,4.670468
txact,38,1,1000,50,10,5,0
txact,40,1,1000,50,10,5,4.812788
txact,42,1,1000,50,10,5,11.902696
txact,44,1,1000,50,10,5,212.69724000000005
txact,46,1,1000,50,10,5,27.320695999999998
txact,48,1,1000,50,10,5,56.047988
txact,50,1,1000,50,10,5,117.80537999999989
txact,52,1,1000,50,10,5,0
txact,54,1,1000,50,10,5,98.43088400000009
txact,56,1,1000,50,10,5,0
txact,58,1,1000,50,10,5,203.29937599999974
txact,60,1,1000,50,10,5,29.123416000000024
txact,62,1,1000,50,10,5,0
txact,64,1,1000,50,10,5,5.474576
txact,1,1,1000,50,10,5,514.0693280000003
txact,2,1,1000,50,10,5,288.25967200000014
txact,4,1,1000,50,10,5,188.6546479999999
txact,6,1,1000,50,10,5,5.56234
