version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Delta
txact,1,1,1000,50,10,5,190.78575600000005
txact,2,1,1000,50,10,5,55.865747999999826
txact,4,1,1000,50,10,5,30.94641999999999
txact,6,1,1000,50,10,5,127.581808
txact,8,1,1000,50,10,5,113.568152
txact,10,1,1000,50,10,5,116.75
txact,12,1,1000,50,10,5,42.207164000000134
txact,14,1,1000,50,10,5,111.489164
txact,16,1,1000,50,10,5,118.12
txact,18,1,1000,50,10,5,101.63732799999998
txact,20,1,1000,50,10,5,116.88
txact,22,1,1000,50,10,5,17.07559999999988
txact,24,1,1000,50,10,5,102.70210399999999
txact,26,1,1000,50,10,5,105.63967600000001
txact,28,1,1000,50,10,5,7.377432000000098
txact,30,1,1000,50,10,5,108.15369199999999
txact,32,1,1000,50,10,5,105.76838000000001
txact,34,1,1000,50,10,5,118.7
txact,36,1,1000,50,10,5,21.117320000000134
txact,38,1,1000,50,10,5,56.2364680000002
txact,40,1,1000,50,10,5,17.06106400000013
txact,42,1,1000,50,10,5,118.52098399999998
txact,44,1,1000,50,10,5,106.76697999999999
txact,46,1,1000,50,10,5,119.1
txact,48,1,1000,50,10,5,104.47349200000001
txact,50,1,1000,50,10,5,63.34294400000012
txact,52,1,1000,50,10,5,119.83
txact,54,1,1000,50,10,5,114.38472399999999
txact,56,1,1000,50,10,5,75.0453280000001
txact,58,1,1000,50,10,5,118.72
txact,60,1,1000,50,10,5,95.318528
txact,62,1,1000,50,10,5,89.70115200000001
txact,64,1,1000,50,10,5,118.1
txact,1,1,1000,50,10,5,235.85915599999942
txact,2,1,1000,50,10,5,22.0115880000003
txact,4,1,1000,50,10,5,8.34360399999997
txact,6,1,1000,50,10,5,131.600284
txact,8,1,1000,50,10,5,117.447932
txact,10,1,1000,50,10,5,116.37
txact,12,1,1000,50,10,5,109.94788
txact,14,1,1000,50,10,5,21.18623199999999
txact,16,1,1000,50,10,5,83.97966400000001
txact,18,1,1000,50,10,5,33.76626399999999
txact,20,1,1000,50,10,5,42.098780000000005
txact,22,1,1000,50,10,5,117.84
txact,24,1,1000,50,10,5,24.388883999999805
txact,26,1,1000,50,10,5,6.028935999999945
txact,28,1,1000,50,10,5,34.33619599999987
txact,30,1,1000,50,10,5,106.833156
txact,32,1,1000,50,10,5,115.229336
txact,34,1,1000,50,10,5,118.58
txact,36,1,1000,50,10,5,108.134608
txact,38,1,1000,50,10,5,112.33189999999999
txact,40,1,1000,50,10,5,119.91
txact,42,1,1000,50,10,5,74.01543199999978
txact,44,1,1000,50,10,5,44.95528
txact,46,1,1000,50,10,5,119.19
txact,48,1,1000,50,10,5,25.54189599999978
txact,50,1,1000,50,10,5,44.000795999999994
txact,52,1,1000,50,10,5,119.63000000000001
txact,54,1,1000,50,10,5,42.04662799999997
txact,56,1,1000,50,10,5,48.35864000000005
txact,58,1,1000,50,10,5,121.31
txact,60,1,1000,50,10,5,35.27599199999996
txact,62,1,1000,50,10,5,30.511455999999868
txact,64,1,1000,50,10,5,120.17999999999999
txact,1,1,1000,50,10,5,205.7565479999995
txact,2,1,1000,50,10,5,6.530895999999672
txact,4,1,1000,50,10,5,176.650168
txact,6,1,1000,50,10,5,125.11318000000003
txact,8,1,1000,50,10,5,118.81582399999999
txact,10,1,1000,50,10,5,118.9
txact,12,1,1000,50,10,5,115.85
txact,14,1,1000,50,10,5,113.31585600000001
txact,16,1,1000,50,10,5,116.77
txact,18,1,1000,50,10,5,39.63235599999983
txact,20,1,1000,50,10,5,5.723772000000011
txact,22,1,1000,50,10,5,121.16
txact,24,1,1000,50,10,5,56.63428000000011
txact,26,1,1000,50,10,5,113.756992
txact,28,1,1000,50,10,5,118.22
txact,30,1,1000,50,10,5,102.97938400000001
txact,32,1,1000,50,10,5,85.0634
txact,34,1,1000,50,10,5,120.47999999999999
txact,36,1,1000,50,10,5,102.75817199999997
txact,38,1,1000,50,10,5,87.018332
txact,40,1,1000,50,10,5,119.45
txact,42,1,1000,50,10,5,57.54066399999994
txact,44,1,1000,50,10,5,89.61176
txact,46,1,1000,50,10,5,13.782636000000082
txact,48,1,1000,50,10,5,119.99000000000001
txact,50,1,1000,50,10,5,115.32800800000001
txact,52,1,1000,50,10,5,123.1
txact,54,1,1000,50,10,5,108.194848
txact,56,1,1000,50,10,5,114.52878
txact,58,1,1000,50,10,5,122.38
txact,60,1,1000,50,10,5,36.660047999999804
txact,62,1,1000,50,10,5,25.87766399999991
txact,64,1,1000,50,10,5,119.42
txact,1,1,1000,50,10,5,206.33970400000038
txact,2,1,1000,50,10,5,35.067000000000036
txact,4,1,1000,50,10,5,46.14369599999992
txact,6,1,1000,50,10,5,120.183836
txact,8,1,1000,50,10,5,82.761148
txact,10,1,1000,50,10,5,119.38000000000001
txact,12,1,1000,50,10,5,49.95874399999991
txact,14,1,1000,50,10,5,25.09961999999993
txact,16,1,1000,50,10,5,23.969803999999996
txact,18,1,1000,50,10,5,117.47
txact,20,1,1000,50,10,5,109.38474
txact,22,1,1000,50,10,5,117.83999999999999
txact,24,1,1000,50,10,5,117.99
txact,26,1,1000,50,10,5,82.4556
txact,28,1,1000,50,10,5,118.07000000000001
txact,30,1,1000,50,10,5,102.22837200000001
txact,32,1,1000,50,10,5,112.5012
txact,34,1,1000,50,10,5,119.78
txact,36,1,1000,50,10,5,96.90620000000001
txact,38,1,1000,50,10,5,110.73376800000001
txact,40,1,1000,50,10,5,118.25
txact,42,1,1000,50,10,5,120.07
txact,44,1,1000,50,10,5,112.00103200000001
txact,46,1,1000,50,10,5,119.63999999999999
txact,48,1,1000,50,10,5,120.46
txact,50,1,1000,50,10,5,92.36384000000001
txact,52,1,1000,50,10,5,120.32
txact,54,1,1000,50,10,5,74.30924799999976
txact,56,1,1000,50,10,5,91.03403599999999
txact,58,1,1000,50,10,5,108.18735600000001
txact,60,1,1000,50,10,5,122.94
txact,62,1,1000,50,10,5,111.722228
txact,64,1,1000,50,10,5,108.4607
txact,1,1,1000,50,10,5,157.34759200000002
txact,2,1,1000,50,10,5,95.28083999999993
txact,4,1,1000,50,10,5,53.59673599999991
txact,6,1,1000,50,10,5,136.84863199999998
txact,8,1,1000,50,10,5,111.23173600000001
txact,10,1,1000,50,10,5,101.17253199999998
txact,12,1,1000,50,10,5,116.62
txact,14,1,1000,50,10,5,112.009604
txact,16,1,1000,50,10,5,55.56588399999997
txact,18,1,1000,50,10,5,94.12172400000006
txact,20,1,1000,50,10,5,100.52449200000001
txact,22,1,1000,50,10,5,118.92999999999999
txact,24,1,1000,50,10,5,100.83711600000001
txact,26,1,1000,50,10,5,108.956496
txact,28,1,1000,50,10,5,118.63
txact,30,1,1000,50,10,5,35.907972000000086
txact,32,1,1000,50,10,5,110.25058
txact,34,1,1000,50,10,5,119.02
txact,36,1,1000,50,10,5,46.149924
txact,38,1,1000,50,10,5,110.350696
txact,40,1,1000,50,10,5,122.53
txact,42,1,1000,50,10,5,47.0077719999999
txact,44,1,1000,50,10,5,13.689260000000019
txact,46,1,1000,50,10,5,20.447171999999995
txact,48,1,1000,50,10,5,46.22337200000007
txact,50,1,1000,50,10,5,12.27924800000001
txact,52,1,1000,50,10,5,40.53370799999986
txact,54,1,1000,50,10,5,38.157647999999995
txact,56,1,1000,50,10,5,5.276744000000193
txact,58,1,1000,50,10,5,74.97212000000007
txact,60,1,1000,50,10,5,122.07000000000001
txact,62,1,1000,50,10,5,98.129576
txact,64,1,1000,50,10,5,68.68763600000003
txact,1,1,1000,50,10,5,151.9330280000001
txact,2,1,1000,50,10,5,42.74737599999969
txact,4,1,1000,50,10,5,4.406020000000211
txact,6,1,1000,50,10,5,55.744148000000024
txact,8,1,1000,50,10,5,113.176376
txact,10,1,1000,50,10,5,109.811848
txact,12,1,1000,50,10,5,38.05292400000012
txact,14,1,1000,50,10,5,44.72096400000002
txact,16,1,1000,50,10,5,43.394716
txact,18,1,1000,50,10,5,28.48385599999999
txact,20,1,1000,50,10,5,106.275632
txact,22,1,1000,50,10,5,113.574048
txact,24,1,1000,50,10,5,117.55
txact,26,1,1000,50,10,5,113.541724
txact,28,1,1000,50,10,5,115.77664
txact,30,1,1000,50,10,5,39.951304000000064
txact,32,1,1000,50,10,5,27.61154000000019
txact,34,1,1000,50,10,5,36.89095200000011
txact,36,1,1000,50,10,5,118.72
txact,38,1,1000,50,10,5,109.85324
txact,40,1,1000,50,10,5,114.09783999999999
txact,42,1,1000,50,10,5,118.9
txact,44,1,1000,50,10,5,119.08
txact,46,1,1000,50,10,5,113.761568
txact,48,1,1000,50,10,5,119.43
txact,50,1,1000,50,10,5,114.426888
txact,52,1,1000,50,10,5,57.99935600000006
txact,54,1,1000,50,10,5,125.61
txact,56,1,1000,50,10,5,114.76811999999998
txact,58,1,1000,50,10,5,114.75958
txact,60,1,1000,50,10,5,118.56
txact,62,1,1000,50,10,5,120.63
txact,64,1,1000,50,10,5,20.19219600000001
txact,1,1,1000,50,10,5,180.44875999999988
txact,2,1,1000,50,10,5,66.55700799999997
txact,4,1,1000,50,10,5,48.165804000000065
txact,6,1,1000,50,10,5,142.99
txact,8,1,1000,50,10,5,117.71
txact,10,1,1000,50,10,5,89.05879200000001
txact,12,1,1000,50,10,5,117.44999999999999
txact,14,1,1000,50,10,5,117.03999999999999
txact,16,1,1000,50,10,5,111.683804
txact,18,1,1000,50,10,5,73.2415680000001
txact,20,1,1000,50,10,5,118.88000000000001
txact,22,1,1000,50,10,5,113.952584
txact,24,1,1000,50,10,5,118.73
txact,26,1,1000,50,10,5,118.43
txact,28,1,1000,50,10,5,114.68601199999999
txact,30,1,1000,50,10,5,119.61
txact,32,1,1000,50,10,5,27.461344000000196
txact,34,1,1000,50,10,5,35.18206800000007
txact,36,1,1000,50,10,5,118.86999999999999
txact,38,1,1000,50,10,5,117.61
txact,40,1,1000,50,10,5,115.929512
txact,42,1,1000,50,10,5,77.14945599999999
txact,44,1,1000,50,10,5,118.97999999999999
txact,46,1,1000,50,10,5,115.888812
txact,48,1,1000,50,10,5,120.78
txact,50,1,1000,50,10,5,119.75999999999999
txact,52,1,1000,50,10,5,107.05846399999999
txact,54,1,1000,50,10,5,119.24000000000001
txact,56,1,1000,50,10,5,117.63
txact,58,1,1000,50,10,5,19.945887999999925
txact,60,1,1000,50,10,5,118.87
txact,62,1,1000,50,10,5,119.35000000000001
txact,64,1,1000,50,10,5,93.02815599999998
txact,1,1,1000,50,10,5,204.47294000000016
txact,2,1,1000,50,10,5,89.82222800000002
txact,4,1,1000,50,10,5,150.10116
txact,6,1,1000,50,10,5,145.19
txact,8,1,1000,50,10,5,78.69588399999982
txact,10,1,1000,50,10,5,28.202048000000033
txact,12,1,1000,50,10,5,117.25
txact,14,1,1000,50,10,5,105.931256
txact,16,1,1000,50,10,5,111.5921
txact,18,1,1000,50,10,5,117.61
txact,20,1,1000,50,10,5,101.12029600000002
txact,22,1,1000,50,10,5,100.682884
txact,24,1,1000,50,10,5,118.53999999999999
txact,26,1,1000,50,10,5,102.90237599999996
txact,28,1,1000,50,10,5,100.98008399999998
txact,30,1,1000,50,10,5,119.3
txact,32,1,1000,50,10,5,97.116148
txact,34,1,1000,50,10,5,68.49071999999988
txact,36,1,1000,50,10,5,119.09
txact,38,1,1000,50,10,5,91.60553200000001
txact,40,1,1000,50,10,5,109.781264
txact,42,1,1000,50,10,5,119.05
txact,44,1,1000,50,10,5,102.55587600000001
txact,46,1,1000,50,10,5,115.811944
txact,48,1,1000,50,10,5,118.03999999999999
txact,50,1,1000,50,10,5,104.13910400000003
txact,52,1,1000,50,10,5,85.74701600000004
txact,54,1,1000,50,10,5,120.08999999999999
txact,56,1,1000,50,10,5,37.898872000000324
txact,58,1,1000,50,10,5,37.21597600000001
txact,60,1,1000,50,10,5,119.2
txact,62,1,1000,50,10,5,105.34706400000002
txact,64,1,1000,50,10,5,84.97420800000005
txact,1,1,1000,50,10,5,230.04927199999997
txact,2,1,1000,50,10,5,91.40251600000028
txact,4,1,1000,50,10,5,112.41791599999988
txact,6,1,1000,50,10,5,1.8523360000000366
txact,8,1,1000,50,10,5,117.89
txact,10,1,1000,50,10,5,111.8802
txact,12,1,1000,50,10,5,115.86
txact,14,1,1000,50,10,5,110.916124
txact,16,1,1000,50,10,5,79.345092
txact,18,1,1000,50,10,5,35.03476400000012
txact,20,1,1000,50,10,5,95.35590400000002
txact,22,1,1000,50,10,5,112.281232
txact,24,1,1000,50,10,5,120.67
txact,26,1,1000,50,10,5,107.39999999999999
txact,28,1,1000,50,10,5,114.23620000000001
txact,30,1,1000,50,10,5,119.57
txact,32,1,1000,50,10,5,103.93687600000003
txact,34,1,1000,50,10,5,83.72475200000005
txact,36,1,1000,50,10,5,118.01
txact,38,1,1000,50,10,5,73.76241199999998
txact,40,1,1000,50,10,5,41.092100000000016
txact,42,1,1000,50,10,5,120.09
txact,44,1,1000,50,10,5,31.370128000000093
txact,46,1,1000,50,10,5,4.106555999999983
txact,48,1,1000,50,10,5,32.58719999999998
txact,50,1,1000,50,10,5,36.53013199999998
txact,52,1,1000,50,10,5,40.421124000000006
txact,54,1,1000,50,10,5,80.32430400000013
txact,56,1,1000,50,10,5,35.60737999999978
txact,58,1,1000,50,10,5,29.702808000000132
txact,60,1,1000,50,10,5,121.3
txact,62,1,1000,50,10,5,97.71425599999999
txact,64,1,1000,50,10,5,92.69394400000003
txact,1,1,1000,50,10,5,209.55409200000025
txact,2,1,1000,50,10,5,110.53207199999991
txact,4,1,1000,50,10,5,32.69634000000008
txact,6,1,1000,50,10,5,145.07
txact,8,1,1000,50,10,5,44.615459999999985
txact,10,1,1000,50,10,5,42.00247999999992
txact,12,1,1000,50,10,5,43.49741599999997
txact,14,1,1000,50,10,5,30.50987200000006
txact,16,1,1000,50,10,5,34.699184
txact,18,1,1000,50,10,5,119.13
txact,20,1,1000,50,10,5,34.192096000000234
txact,22,1,1000,50,10,5,5.107867999999925
txact,24,1,1000,50,10,5,119.92
txact,26,1,1000,50,10,5,99.46168399999999
txact,28,1,1000,50,10,5,107.89473600000001
txact,30,1,1000,50,10,5,120.94
txact,32,1,1000,50,10,5,75.58135600000004
txact,34,1,1000,50,10,5,25.11912399999987
txact,36,1,1000,50,10,5,120.12
txact,38,1,1000,50,10,5,112.992028
txact,40,1,1000,50,10,5,86.814288
txact,42,1,1000,50,10,5,3.4090319999997973
txact,44,1,1000,50,10,5,47.36618400000002
txact,46,1,1000,50,10,5,118.01089999999999
txact,48,1,1000,50,10,5,118.25
txact,50,1,1000,50,10,5,103.668872
txact,52,1,1000,50,10,5,79.331256
txact,54,1,1000,50,10,5,123.67999999999999
txact,56,1,1000,50,10,5,57.27977599999999
txact,58,1,1000,50,10,5,113.545192
txact,60,1,1000,50,10,5,63.95853599999987
txact,62,1,1000,50,10,5,118.7
txact,64,1,1000,50,10,5,116.557088
txact,1,1,1000,50,10,5,231.28922399999988
txact,2,1,1000,50,10,5,35.30297200000001
txact,4,1,1000,50,10,5,179.990244
txact,6,1,1000,50,10,5,82.30228799999975
txact,8,1,1000,50,10,5,82.4557959999999
txact,10,1,1000,50,10,5,16.29629999999989
txact,12,1,1000,50,10,5,5.64907600000025
txact,14,1,1000,50,10,5,118.19
txact,16,1,1000,50,10,5,13.697023999999843
txact,18,1,1000,50,10,5,117.41
txact,20,1,1000,50,10,5,115.493888
txact,22,1,1000,50,10,5,20.764864000000074
txact,24,1,1000,50,10,5,119.7
txact,26,1,1000,50,10,5,118.68
txact,28,1,1000,50,10,5,54.47446399999994
txact,30,1,1000,50,10,5,8.555991999999804
txact,32,1,1000,50,10,5,119.02000000000001
txact,34,1,1000,50,10,5,16.098111999999986
txact,36,1,1000,50,10,5,117.89
txact,38,1,1000,50,10,5,118.63
txact,40,1,1000,50,10,5,91.48049600000003
txact,42,1,1000,50,10,5,123.52
txact,44,1,1000,50,10,5,104.56195600000004
txact,46,1,1000,50,10,5,110.372576
txact,48,1,1000,50,10,5,121.33999999999999
txact,50,1,1000,50,10,5,33.438496000000015
txact,52,1,1000,50,10,5,113.550228
txact,54,1,1000,50,10,5,102.042508
txact,56,1,1000,50,10,5,120.24000000000001
txact,58,1,1000,50,10,5,110.903952
txact,60,1,1000,50,10,5,107.45065199999998
txact,62,1,1000,50,10,5,120.28
txact,64,1,1000,50,10,5,3.065743999999924
txact,1,1,1000,50,10,5,189.0151639999999
txact,2,1,1000,50,10,5,30.155576000000167
txact,4,1,1000,50,10,5,19.561808000000013
txact,6,1,1000,50,10,5,142.02455600000002
txact,8,1,1000,50,10,5,8.80787599999995
txact,10,1,1000,50,10,5,95.593268
txact,12,1,1000,50,10,5,116.13000000000001
txact,14,1,1000,50,10,5,116.23
txact,16,1,1000,50,10,5,23.231483999999995
txact,18,1,1000,50,10,5,5.0804200000001885
txact,20,1,1000,50,10,5,117.32000000000001
txact,22,1,1000,50,10,5,111.120552
txact,24,1,1000,50,10,5,117.98
txact,26,1,1000,50,10,5,43.50589600000008
txact,28,1,1000,50,10,5,25.30776800000004
txact,30,1,1000,50,10,5,118.59
txact,32,1,1000,50,10,5,43.473451999999895
txact,34,1,1000,50,10,5,74.38367599999985
txact,36,1,1000,50,10,5,118.59
txact,38,1,1000,50,10,5,41.52362800000019
txact,40,1,1000,50,10,5,31.277332000000015
txact,42,1,1000,50,10,5,120.67999999999999
txact,44,1,1000,50,10,5,121.1
txact,46,1,1000,50,10,5,111.72291200000001
txact,48,1,1000,50,10,5,122.92999999999999
txact,50,1,1000,50,10,5,118.99000000000001
txact,52,1,1000,50,10,5,85.266708
txact,54,1,1000,50,10,5,120.71
txact,56,1,1000,50,10,5,48.07020800000012
txact,58,1,1000,50,10,5,95.20532400000003
txact,60,1,1000,50,10,5,119.23
txact,62,1,1000,50,10,5,42.625943999999905
txact,64,1,1000,50,10,5,112.08964
txact,1,1,1000,50,10,5,211.19631599999997
txact,2,1,1000,50,10,5,97.73578800000027
txact,4,1,1000,50,10,5,59.07535200000001
txact,6,1,1000,50,10,5,149.24
txact,8,1,1000,50,10,5,114.735236
txact,10,1,1000,50,10,5,20.882204
txact,12,1,1000,50,10,5,3.1879519999999957
txact,14,1,1000,50,10,5,117.24000000000001
txact,16,1,1000,50,10,5,58.862176
txact,18,1,1000,50,10,5,5.423287999999999
txact,20,1,1000,50,10,5,119.64
txact,22,1,1000,50,10,5,62.26825199999999
txact,24,1,1000,50,10,5,118.24
txact,26,1,1000,50,10,5,115.730232
txact,28,1,1000,50,10,5,113.06221599999999
txact,30,1,1000,50,10,5,117.96000000000001
txact,32,1,1000,50,10,5,114.859072
txact,34,1,1000,50,10,5,70.09856400000007
txact,36,1,1000,50,10,5,7.99431599999987
txact,38,1,1000,50,10,5,121.06
txact,40,1,1000,50,10,5,97.40690399999995
txact,42,1,1000,50,10,5,4.956007999999997
txact,44,1,1000,50,10,5,120.36000000000001
txact,46,1,1000,50,10,5,114.20947600000001
txact,48,1,1000,50,10,5,119.53
txact,50,1,1000,50,10,5,120.05
txact,52,1,1000,50,10,5,102.63716799999999
txact,54,1,1000,50,10,5,120.41
txact,56,1,1000,50,10,5,79.20072799999996
txact,58,1,1000,50,10,5,90.13288399999999
txact,60,1,1000,50,10,5,126.48
txact,62,1,1000,50,10,5,75.64714399999983
txact,64,1,1000,50,10,5,1.9108480000000014
txact,1,1,1000,50,10,5,207.3245200000003
txact,2,1,1000,50,10,5,61.30862799999991
txact,4,1,1000,50,10,5,32.61770400000009
txact,6,1,1000,50,10,5,133.90580000000003
txact,8,1,1000,50,10,5,70.1171119999999
txact,10,1,1000,50,10,5,20.608264000000005
txact,12,1,1000,50,10,5,115.97
txact,14,1,1000,50,10,5,110.30116800000002
txact,16,1,1000,50,10,5,80.10207199999985
txact,18,1,1000,50,10,5,118.66
txact,20,1,1000,50,10,5,30.227396000000084
txact,22,1,1000,50,10,5,117.66
txact,24,1,1000,50,10,5,47.95825999999997
txact,26,1,1000,50,10,5,36.159440000000046
txact,28,1,1000,50,10,5,78.38727600000013
txact,30,1,1000,50,10,5,119.3
txact,32,1,1000,50,10,5,113.393336
txact,34,1,1000,50,10,5,119.69000000000001
txact,36,1,1000,50,10,5,31.255543999999972
txact,38,1,1000,50,10,5,32.244259999999926
txact,40,1,1000,50,10,5,120.31
txact,42,1,1000,50,10,5,120.10000000000001
txact,44,1,1000,50,10,5,25.89983999999984
txact,46,1,1000,50,10,5,118.49000000000001
txact,48,1,1000,50,10,5,118.82000000000001
txact,50,1,1000,50,10,5,22.3600839999999
txact,52,1,1000,50,10,5,24.362939999999995
txact,54,1,1000,50,10,5,117.95
txact,56,1,1000,50,10,5,93.264028
txact,58,1,1000,50,10,5,120.87
txact,60,1,1000,50,10,5,107.48211200000003
txact,62,1,1000,50,10,5,102.618412
txact,64,1,1000,50,10,5,120.03999999999999
txact,1,1,1000,50,10,5,240.90233600000005
txact,2,1,1000,50,10,5,140.8754039999999
txact,4,1,1000,50,10,5,63.385848000000124
txact,6,1,1000,50,10,5,134.515644
txact,8,1,1000,50,10,5,46.7334680000001
txact,10,1,1000,50,10,5,27.31096000000001
txact,12,1,1000,50,10,5,93.573564
txact,14,1,1000,50,10,5,108.149504
txact,16,1,1000,50,10,5,117.8
txact,18,1,1000,50,10,5,77.53996800000027
txact,20,1,1000,50,10,5,87.90750400000002
txact,22,1,1000,50,10,5,117.48
txact,24,1,1000,50,10,5,95.94028399999999
txact,26,1,1000,50,10,5,91.24114399999999
txact,28,1,1000,50,10,5,120.27
txact,30,1,1000,50,10,5,90.935572
txact,32,1,1000,50,10,5,82.77832800000002
txact,34,1,1000,50,10,5,119.21000000000001
txact,36,1,1000,50,10,5,98.33645999999999
txact,38,1,1000,50,10,5,10.39827600000011
txact,40,1,1000,50,10,5,124.22
txact,42,1,1000,50,10,5,100.626284
txact,44,1,1000,50,10,5,20.736375999999964
txact,46,1,1000,50,10,5,122.37
txact,48,1,1000,50,10,5,72.1729759999997
txact,50,1,1000,50,10,5,1.7120280000000463
txact,52,1,1000,50,10,5,35.75399999999989
txact,54,1,1000,50,10,5,82.51042800000003
txact,56,1,1000,50,10,5,102.883972
txact,58,1,1000,50,10,5,122.18
txact,60,1,1000,50,10,5,23.209904000000122
txact,62,1,1000,50,10,5,114.265028
txact,64,1,1000,50,10,5,70.5708879999999
txact,1,1,1000,50,10,5,154.66905200000008
txact,2,1,1000,50,10,5,72.54897999999983
txact,4,1,1000,50,10,5,56.15490399999999
txact,6,1,1000,50,10,5,129.52798399999998
txact,8,1,1000,50,10,5,111.035412
txact,10,1,1000,50,10,5,123.83000000000001
txact,12,1,1000,50,10,5,110.459164
txact,14,1,1000,50,10,5,98.40396
txact,16,1,1000,50,10,5,116.6
txact,18,1,1000,50,10,5,95.200168
txact,20,1,1000,50,10,5,52.71498400000006
txact,22,1,1000,50,10,5,4.6146480000000025
txact,24,1,1000,50,10,5,118.00999999999999
txact,26,1,1000,50,10,5,46.7047959999999
txact,28,1,1000,50,10,5,118.24000000000001
txact,30,1,1000,50,10,5,95.65904
txact,32,1,1000,50,10,5,18.974723999999924
txact,34,1,1000,50,10,5,2.987244000000061
txact,36,1,1000,50,10,5,90.57616800000001
txact,38,1,1000,50,10,5,84.864284
txact,40,1,1000,50,10,5,119.12
txact,42,1,1000,50,10,5,93.395844
txact,44,1,1000,50,10,5,90.96984799999997
txact,46,1,1000,50,10,5,122.74
txact,48,1,1000,50,10,5,113.25439999999999
txact,50,1,1000,50,10,5,105.220188
txact,52,1,1000,50,10,5,119.68
txact,54,1,1000,50,10,5,39.110480000000024
txact,56,1,1000,50,10,5,21.10493599999988
txact,58,1,1000,50,10,5,44.2938119999999
txact,60,1,1000,50,10,5,91.34089599999986
txact,62,1,1000,50,10,5,36.943015999999915
txact,64,1,1000,50,10,5,42.87521199999986
txact,1,1,1000,50,10,5,257.29985999999974
txact,2,1,1000,50,10,5,4.561508000000146
txact,4,1,1000,50,10,5,175.09
txact,6,1,1000,50,10,5,125.18102400000001
txact,8,1,1000,50,10,5,96.57124800000003
txact,10,1,1000,50,10,5,119.89
txact,12,1,1000,50,10,5,38.2411359999999
txact,14,1,1000,50,10,5,111.818108
txact,16,1,1000,50,10,5,119.53
txact,18,1,1000,50,10,5,112.5075759999997
txact,20,1,1000,50,10,5,100.160048
txact,22,1,1000,50,10,5,118.80999999999999
txact,24,1,1000,50,10,5,120.83
txact,26,1,1000,50,10,5,100.366844
txact,28,1,1000,50,10,5,118.59
txact,30,1,1000,50,10,5,117.62
txact,32,1,1000,50,10,5,111.060768
txact,34,1,1000,50,10,5,118.7
txact,36,1,1000,50,10,5,84.56825600000006
txact,38,1,1000,50,10,5,1.5847679999999684
txact,40,1,1000,50,10,5,121.19
txact,42,1,1000,50,10,5,114.29305199999999
txact,44,1,1000,50,10,5,111.79306799999999
txact,46,1,1000,50,10,5,119.54
txact,48,1,1000,50,10,5,41.72871200000013
txact,50,1,1000,50,10,5,106.193264
txact,52,1,1000,50,10,5,107.424524
txact,54,1,1000,50,10,5,120.85
txact,56,1,1000,50,10,5,93.356328
txact,58,1,1000,50,10,5,107.98954
txact,60,1,1000,50,10,5,118.55
txact,62,1,1000,50,10,5,44.94569199999992
txact,64,1,1000,50,10,5,109.038832
txact,1,1,1000,50,10,5,149.63604399999997
txact,2,1,1000,50,10,5,129.72350000000048
txact,4,1,1000,50,10,5,92.37035999999992
txact,6,1,1000,50,10,5,80.52874000000003
txact,8,1,1000,50,10,5,86.946636
txact,10,1,1000,50,10,5,98.669916
txact,12,1,1000,50,10,5,116.21
txact,14,1,1000,50,10,5,115.89
txact,16,1,1000,50,10,5,110.142788
txact,18,1,1000,50,10,5,117.19
txact,20,1,1000,50,10,5,118.81
txact,22,1,1000,50,10,5,33.944623999999976
txact,24,1,1000,50,10,5,117.98
txact,26,1,1000,50,10,5,118.02999999999999
txact,28,1,1000,50,10,5,111.39614399999999
txact,30,1,1000,50,10,5,116.78999999999999
txact,32,1,1000,50,10,5,113.837912
txact,34,1,1000,50,10,5,114.77143199999999
txact,36,1,1000,50,10,5,94.84241200000021
txact,38,1,1000,50,10,5,97.565604
txact,40,1,1000,50,10,5,115.37026
txact,42,1,1000,50,10,5,119.81
txact,44,1,1000,50,10,5,119.17
txact,46,1,1000,50,10,5,18.236104000000097
txact,48,1,1000,50,10,5,122.35
txact,50,1,1000,50,10,5,110.01001199999999
txact,52,1,1000,50,10,5,6.500719999999873
txact,54,1,1000,50,10,5,120.22000000000001
txact,56,1,1000,50,10,5,82.37514000000026
txact,58,1,1000,50,10,5,91.04430799999997
txact,60,1,1000,50,10,5,119.61
txact,62,1,1000,50,10,5,59.105236000000275
txact,64,1,1000,50,10,5,42.301164000000085
txact,1,1,1000,50,10,5,241.9060039999996
txact,2,1,1000,50,10,5,53.50791199999986
txact,4,1,1000,50,10,5,60.38431199999988
txact,6,1,1000,50,10,5,134.836992
txact,8,1,1000,50,10,5,117.36999999999999
txact,10,1,1000,50,10,5,93.70960400000001
txact,12,1,1000,50,10,5,87.960368
txact,14,1,1000,50,10,5,115.11
txact,16,1,1000,50,10,5,113.83068
txact,18,1,1000,50,10,5,112.016844
txact,20,1,1000,50,10,5,116.87
txact,22,1,1000,50,10,5,108.51274
txact,24,1,1000,50,10,5,106.75204799999999
txact,26,1,1000,50,10,5,119.62
txact,28,1,1000,50,10,5,107.49856
txact,30,1,1000,50,10,5,105.89536000000001
txact,32,1,1000,50,10,5,120.31
txact,34,1,1000,50,10,5,114.21569600000001
txact,36,1,1000,50,10,5,112.42698
txact,38,1,1000,50,10,5,119.28
txact,40,1,1000,50,10,5,107.86926
txact,42,1,1000,50,10,5,111.207944
txact,44,1,1000,50,10,5,118.39
txact,46,1,1000,50,10,5,92.26451600000001
txact,48,1,1000,50,10,5,110.341664
