version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Delta
txact,46,1,1000,50,10,5,57.6966960000001
txact,48,1,1000,50,10,5,74.15934799999957
txact,50,1,1000,50,10,5,58.73998799999961
txact,52,1,1000,50,10,5,223.1
txact,54,1,1000,50,10,5,92.94241200000016
txact,56,1,1000,50,10,5,24.04223600000043
txact,58,1,1000,50,10,5,178.042576
txact,60,1,1000,50,10,5,63.339952000000196
txact,62,1,1000,50,10,5,176.36560799999944
txact,64,1,1000,50,10,5,185.92736000000005
txact,1,1,1000,50,10,5,242.79612000000014
txact,2,1,1000,50,10,5,12.396647999999772
txact,4,1,1000,50,10,5,12.967692000000284
txact,6,1,1000,50,10,5,49.48884399999949
txact,8,1,1000,50,10,5,69.30892000000048
txact,10,1,1000,50,10,5,184.71559199999996
txact,12,1,1000,50,10,5,61.395943999999986
txact,14,1,1000,50,10,5,47.2837880000001
txact,16,1,1000,50,10,5,78.49619199999998
txact,18,1,1000,50,10,5,79.7676920000005
txact,20,1,1000,50,10,5,42.17060400000031
txact,22,1,1000,50,10,5,184.316524
txact,24,1,1000,50,10,5,46.404979999999966
txact,26,1,1000,50,10,5,87.18150000000048
txact,28,1,1000,50,10,5,218.07
txact,30,1,1000,50,10,5,97.2105360000001
txact,32,1,1000,50,10,5,49.346252000000334
txact,34,1,1000,50,10,5,219.78
txact,36,1,1000,50,10,5,92.64383999999995
txact,38,1,1000,50,10,5,46.4289839999995
txact,40,1,1000,50,10,5,190.087244
txact,42,1,1000,50,10,5,79.02734000000055
txact,44,1,1000,50,10,5,39.395388000000054
txact,46,1,1000,50,10,5,191.553148
txact,48,1,1000,50,10,5,51.145859999999914
txact,50,1,1000,50,10,5,85.42582399999958
txact,52,1,1000,50,10,5,220.32
txact,54,1,1000,50,10,5,57.71351199999964
txact,56,1,1000,50,10,5,91.55418399999957
txact,58,1,1000,50,10,5,114.08062800000015
txact,60,1,1000,50,10,5,33.685235999999804
txact,62,1,1000,50,10,5,77.87525200000036
txact,64,1,1000,50,10,5,118.85602800000001
txact,1,1,1000,50,10,5,173.12254000000001
txact,2,1,1000,50,10,5,79.01243999999983
txact,4,1,1000,50,10,5,87.1451559999999
txact,6,1,1000,50,10,5,52.25784400000035
txact,8,1,1000,50,10,5,77.43591999999995
txact,10,1,1000,50,10,5,78.72109599999999
txact,12,1,1000,50,10,5,216.62
txact,14,1,1000,50,10,5,97.99705200000014
txact,16,1,1000,50,10,5,44.43411600000003
txact,18,1,1000,50,10,5,72.10596799999993
txact,20,1,1000,50,10,5,76.44683199999986
txact,22,1,1000,50,10,5,218.93
txact,24,1,1000,50,10,5,82.5789320000004
txact,26,1,1000,50,10,5,80.20690800000034
txact,28,1,1000,50,10,5,218.63
txact,30,1,1000,50,10,5,77.88275999999999
txact,32,1,1000,50,10,5,51.37390399999998
txact,34,1,1000,50,10,5,190.257128
txact,36,1,1000,50,10,5,65.91162000000014
txact,38,1,1000,50,10,5,58.94483599999984
txact,40,1,1000,50,10,5,193.64615600000002
txact,42,1,1000,50,10,5,59.244744000000225
txact,44,1,1000,50,10,5,35.88054399999997
txact,46,1,1000,50,10,5,97.094832
txact,48,1,1000,50,10,5,64.08289199999965
txact,50,1,1000,50,10,5,112.27924800000001
txact,52,1,1000,50,10,5,23.64866400000004
txact,54,1,1000,50,10,5,46.33651200000031
txact,56,1,1000,50,10,5,94.72325599999981
txact,58,1,1000,50,10,5,52.88283200000015
txact,60,1,1000,50,10,5,32.14396000000001
txact,62,1,1000,50,10,5,91.92090399999987
txact,64,1,1000,50,10,5,57.95074000000005
txact,1,1,1000,50,10,5,187.84151200000014
txact,2,1,1000,50,10,5,71.96207599999985
txact,4,1,1000,50,10,5,67.71592400000014
txact,6,1,1000,50,10,5,8.727960000000252
txact,8,1,1000,50,10,5,82.92038399999996
txact,10,1,1000,50,10,5,159.466148
txact,12,1,1000,50,10,5,7.8393079999998605
txact,14,1,1000,50,10,5,22.380244000000076
txact,16,1,1000,50,10,5,106.78763999999994
txact,18,1,1000,50,10,5,20.126688
txact,20,1,1000,50,10,5,87.76223200000032
txact,22,1,1000,50,10,5,66.88885999999991
txact,24,1,1000,50,10,5,217.55
txact,26,1,1000,50,10,5,86.94560800000068
txact,28,1,1000,50,10,5,178.65009600000002
txact,30,1,1000,50,10,5,20.481288000000134
txact,32,1,1000,50,10,5,5.344352000000043
txact,34,1,1000,50,10,5,136.87342800000025
txact,36,1,1000,50,10,5,218.72
txact,38,1,1000,50,10,5,86.84363599999955
txact,40,1,1000,50,10,5,25.860796000000306
txact,42,1,1000,50,10,5,174.837728
txact,44,1,1000,50,10,5,81.0728800000004
txact,46,1,1000,50,10,5,63.66992400000012
txact,48,1,1000,50,10,5,219.43
txact,50,1,1000,50,10,5,80.39610799999994
txact,52,1,1000,50,10,5,101.89206800000007
txact,54,1,1000,50,10,5,58.75640400000002
txact,56,1,1000,50,10,5,84.38140399999975
txact,58,1,1000,50,10,5,40.23990800000021
txact,60,1,1000,50,10,5,195.769824
txact,62,1,1000,50,10,5,59.36088000000035
txact,64,1,1000,50,10,5,41.90433600000003
txact,1,1,1000,50,10,5,126.19277999999986
txact,2,1,1000,50,10,5,129.0342640000002
txact,4,1,1000,50,10,5,117.90380800000008
txact,6,1,1000,50,10,5,220.403816
txact,8,1,1000,50,10,5,57.65073599999994
txact,10,1,1000,50,10,5,67.11957999999987
txact,12,1,1000,50,10,5,185.30465599999994
txact,14,1,1000,50,10,5,86.25340799999978
txact,16,1,1000,50,10,5,166.940768
txact,18,1,1000,50,10,5,17.458020000000104
txact,20,1,1000,50,10,5,85.29816399999987
txact,22,1,1000,50,10,5,21.74594000000009
txact,24,1,1000,50,10,5,168.34872000000001
txact,26,1,1000,50,10,5,77.21370799999954
txact,28,1,1000,50,10,5,22.599379999999954
txact,30,1,1000,50,10,5,169.482524
txact,32,1,1000,50,10,5,6.161932000000121
txact,34,1,1000,50,10,5,100.40497199999947
txact,36,1,1000,50,10,5,174.65591999999998
txact,38,1,1000,50,10,5,84.14398000000023
txact,40,1,1000,50,10,5,175.63160399999998
txact,42,1,1000,50,10,5,26.940107999999896
txact,44,1,1000,50,10,5,82.96611200000021
txact,46,1,1000,50,10,5,20.2864840000001
txact,48,1,1000,50,10,5,176.774656
txact,50,1,1000,50,10,5,74.97048799999999
txact,52,1,1000,50,10,5,40.032775999999615
txact,54,1,1000,50,10,5,180.57402799999994
txact,56,1,1000,50,10,5,53.224308000000235
txact,58,1,1000,50,10,5,185.04535199999947
txact,60,1,1000,50,10,5,197.680924
txact,62,1,1000,50,10,5,53.20465999999965
txact,64,1,1000,50,10,5,47.631672000000165
txact,1,1,1000,50,10,5,138.02013600000015
txact,2,1,1000,50,10,5,266.74136800000053
txact,4,1,1000,50,10,5,166.14421999999988
txact,6,1,1000,50,10,5,100.47902399999973
txact,8,1,1000,50,10,5,56.40023199999979
txact,10,1,1000,50,10,5,153.36621199999956
txact,12,1,1000,50,10,5,217.25
txact,14,1,1000,50,10,5,83.36735200000032
txact,16,1,1000,50,10,5,61.81173600000005
txact,18,1,1000,50,10,5,217.61
txact,20,1,1000,50,10,5,82.33370399999981
txact,22,1,1000,50,10,5,5.880011999999752
txact,24,1,1000,50,10,5,145.52983999999992
txact,26,1,1000,50,10,5,82.4136440000004
txact,28,1,1000,50,10,5,117.5687040000001
txact,30,1,1000,50,10,5,36.051139999999876
txact,32,1,1000,50,10,5,91.84915999999984
txact,34,1,1000,50,10,5,230.42593600000038
txact,36,1,1000,50,10,5,219.09
txact,38,1,1000,50,10,5,98.52564800000039
txact,40,1,1000,50,10,5,125.90971599999989
txact,42,1,1000,50,10,5,29.278139999999965
txact,44,1,1000,50,10,5,85.53538399999996
txact,46,1,1000,50,10,5,57.66305200000011
txact,48,1,1000,50,10,5,218.04
txact,50,1,1000,50,10,5,79.06346400000047
txact,52,1,1000,50,10,5,96.90850000000005
txact,54,1,1000,50,10,5,44.45763199999966
txact,56,1,1000,50,10,5,2.421607999999594
txact,58,1,1000,50,10,5,135.45016799999962
txact,60,1,1000,50,10,5,219.2
txact,62,1,1000,50,10,5,91.78625999999969
txact,64,1,1000,50,10,5,184.97420800000003
txact,1,1,1000,50,10,5,242.74061999999992
txact,2,1,1000,50,10,5,8.597483999999724
txact,4,1,1000,50,10,5,100.6824079999999
txact,6,1,1000,50,10,5,63.00371999999999
txact,8,1,1000,50,10,5,85.39866399999983
txact,10,1,1000,50,10,5,62.58629199999962
txact,12,1,1000,50,10,5,215.86
txact,14,1,1000,50,10,5,86.57774399999965
txact,16,1,1000,50,10,5,179.345092
txact,18,1,1000,50,10,5,22.983131999999898
txact,20,1,1000,50,10,5,95.6220800000001
txact,22,1,1000,50,10,5,63.30009999999993
txact,24,1,1000,50,10,5,220.67000000000002
txact,26,1,1000,50,10,5,89.69774399999977
txact,28,1,1000,50,10,5,57.66853199999994
txact,30,1,1000,50,10,5,219.57
txact,32,1,1000,50,10,5,86.21090799999999
txact,34,1,1000,50,10,5,100.41062400000006
txact,36,1,1000,50,10,5,106.957704
txact,38,1,1000,50,10,5,57.180907999999846
txact,40,1,1000,50,10,5,134.11445600000036
txact,42,1,1000,50,10,5,220.09
txact,44,1,1000,50,10,5,14.487380000000215
txact,46,1,1000,50,10,5,104.10655599999998
txact,48,1,1000,50,10,5,17.762019999999993
txact,50,1,1000,50,10,5,14.834595999999976
txact,52,1,1000,50,10,5,101.78836
txact,54,1,1000,50,10,5,23.54451600000013
txact,56,1,1000,50,10,5,64.39262000000022
txact,58,1,1000,50,10,5,190.1223160000003
txact,60,1,1000,50,10,5,221.3
txact,62,1,1000,50,10,5,75.75836800000033
txact,64,1,1000,50,10,5,57.18395600000004
txact,1,1,1000,50,10,5,137.6433160000002
txact,2,1,1000,50,10,5,93.59239600000001
txact,4,1,1000,50,10,5,153.8365159999999
txact,6,1,1000,50,10,5,245.07
txact,8,1,1000,50,10,5,22.846391999999838
txact,10,1,1000,50,10,5,97.39939199999999
txact,12,1,1000,50,10,5,17.376368000000312
txact,14,1,1000,50,10,5,8.40398000000016
txact,16,1,1000,50,10,5,131.68116000000032
txact,18,1,1000,50,10,5,219.13
txact,20,1,1000,50,10,5,17.169400000000124
txact,22,1,1000,50,10,5,21.53993600000004
txact,24,1,1000,50,10,5,63.498460000000236
txact,26,1,1000,50,10,5,91.05376000000035
txact,28,1,1000,50,10,5,4.714740000000347
txact,30,1,1000,50,10,5,220.94
txact,32,1,1000,50,10,5,58.51833600000003
txact,34,1,1000,50,10,5,68.56827199999987
txact,36,1,1000,50,10,5,8.462524000000172
txact,38,1,1000,50,10,5,71.145108
txact,40,1,1000,50,10,5,108.86799599999986
txact,42,1,1000,50,10,5,103.4090319999998
txact,44,1,1000,50,10,5,147.3619319999998
txact,46,1,1000,50,10,5,47.88555599999992
txact,48,1,1000,50,10,5,218.25
txact,50,1,1000,50,10,5,91.36760399999994
txact,52,1,1000,50,10,5,91.688228
txact,54,1,1000,50,10,5,116.26872400000003
txact,56,1,1000,50,10,5,135.72864
txact,58,1,1000,50,10,5,164.08424799999997
txact,60,1,1000,50,10,5,14.045687999999814
txact,62,1,1000,50,10,5,83.85571599999986
txact,64,1,1000,50,10,5,176.76916
txact,1,1,1000,50,10,5,217.9431279999999
txact,2,1,1000,50,10,5,230.11410800000027
txact,4,1,1000,50,10,5,240.294824
txact,6,1,1000,50,10,5,17.69771200000025
txact,8,1,1000,50,10,5,71.42239999999993
txact,10,1,1000,50,10,5,53.734799999999964
txact,12,1,1000,50,10,5,66.43959999999976
txact,14,1,1000,50,10,5,51.69457600000018
txact,16,1,1000,50,10,5,194.40899200000007
txact,18,1,1000,50,10,5,217.41
txact,20,1,1000,50,10,5,48.3983479999998
txact,22,1,1000,50,10,5,166.4447640000002
txact,24,1,1000,50,10,5,181.27597199999997
txact,26,1,1000,50,10,5,72.77949999999959
txact,28,1,1000,50,10,5,66.13169599999993
txact,30,1,1000,50,10,5,80.75140799999981
txact,32,1,1000,50,10,5,50.71474000000023
txact,34,1,1000,50,10,5,170.08475600000008
txact,36,1,1000,50,10,5,195.6525
txact,38,1,1000,50,10,5,52.65564000000012
txact,40,1,1000,50,10,5,78.68793199999953
txact,42,1,1000,50,10,5,223.51999999999998
txact,44,1,1000,50,10,5,74.20734399999992
txact,46,1,1000,50,10,5,81.73448000000019
txact,48,1,1000,50,10,5,221.33999999999997
txact,50,1,1000,50,10,5,66.8436959999998
txact,52,1,1000,50,10,5,66.18447599999973
txact,54,1,1000,50,10,5,124.17923599999986
txact,56,1,1000,50,10,5,23.658127999999977
txact,58,1,1000,50,10,5,79.12285999999972
txact,60,1,1000,50,10,5,76.77187599999996
txact,62,1,1000,50,10,5,220.28
txact,64,1,1000,50,10,5,13.496783999999963
txact,1,1,1000,50,10,5,173.0883319999998
txact,2,1,1000,50,10,5,13.36947599999985
txact,4,1,1000,50,10,5,160.1989879999996
txact,6,1,1000,50,10,5,158.86935200000013
txact,8,1,1000,50,10,5,30.693172000000118
txact,10,1,1000,50,10,5,65.33147600000018
txact,12,1,1000,50,10,5,181.54624
txact,14,1,1000,50,10,5,58.29816400000027
txact,16,1,1000,50,10,5,39.83433600000012
txact,18,1,1000,50,10,5,77.1857000000002
txact,20,1,1000,50,10,5,82.46047599999952
txact,22,1,1000,50,10,5,34.96021600000023
txact,24,1,1000,50,10,5,184.27625199999994
txact,26,1,1000,50,10,5,56.49410399999992
txact,28,1,1000,50,10,5,204.63211599999966
txact,30,1,1000,50,10,5,218.59
txact,32,1,1000,50,10,5,56.526548000000105
txact,34,1,1000,50,10,5,57.474835999999755
txact,36,1,1000,50,10,5,73.4188560000002
txact,38,1,1000,50,10,5,58.47637199999981
txact,40,1,1000,50,10,5,177.0283919999997
txact,42,1,1000,50,10,5,186.95490399999994
txact,44,1,1000,50,10,5,74.34683200000009
txact,46,1,1000,50,10,5,22.068524000000167
txact,48,1,1000,50,10,5,171.31290799999996
txact,50,1,1000,50,10,5,49.63662800000043
txact,52,1,1000,50,10,5,72.02887600000014
txact,54,1,1000,50,10,5,198.28274
txact,56,1,1000,50,10,5,53.33156799999995
txact,58,1,1000,50,10,5,83.94823999999994
txact,60,1,1000,50,10,5,219.23000000000002
txact,62,1,1000,50,10,5,70.17092000000011
txact,64,1,1000,50,10,5,47.96858800000025
txact,1,1,1000,50,10,5,111.19631599999997
txact,2,1,1000,50,10,5,180.31811600000037
txact,4,1,1000,50,10,5,126.17187999999967
txact,6,1,1000,50,10,5,249.24
txact,8,1,1000,50,10,5,60.89353600000007
txact,10,1,1000,50,10,5,42.94065599999996
txact,12,1,1000,50,10,5,75.297976
txact,14,1,1000,50,10,5,82.976924
txact,16,1,1000,50,10,5,80.375068
txact,18,1,1000,50,10,5,61.065095999999954
txact,20,1,1000,50,10,5,76.00370799999956
txact,22,1,1000,50,10,5,84.42395599999992
txact,24,1,1000,50,10,5,67.92636
txact,26,1,1000,50,10,5,86.3273640000003
txact,28,1,1000,50,10,5,59.69169200000039
txact,30,1,1000,50,10,5,217.96
txact,32,1,1000,50,10,5,88.36791999999954
txact,34,1,1000,50,10,5,86.85322399999995
txact,36,1,1000,50,10,5,64.05775999999987
txact,38,1,1000,50,10,5,54.180311999999844
txact,40,1,1000,50,10,5,51.65691599999997
txact,42,1,1000,50,10,5,73.145688
txact,44,1,1000,50,10,5,79.89013199999948
txact,46,1,1000,50,10,5,41.82420400000035
txact,48,1,1000,50,10,5,191.3625
txact,50,1,1000,50,10,5,60.723639999999705
txact,52,1,1000,50,10,5,71.93843599999985
txact,54,1,1000,50,10,5,220.41
txact,56,1,1000,50,10,5,62.40811600000001
txact,58,1,1000,50,10,5,75.96756400000024
txact,60,1,1000,50,10,5,203.201192
txact,62,1,1000,50,10,5,53.93974799999992
txact,64,1,1000,50,10,5,2.381247999999758
txact,1,1,1000,50,10,5,246.7981200000002
txact,2,1,1000,50,10,5,5.541683999999947
txact,4,1,1000,50,10,5,15.990468000000078
txact,6,1,1000,50,10,5,57.05185199999994
txact,8,1,1000,50,10,5,49.372748
txact,10,1,1000,50,10,5,73.96525600000001
txact,12,1,1000,50,10,5,87.86659600000033
txact,14,1,1000,50,10,5,159.51427600000002
txact,16,1,1000,50,10,5,13.675359999999841
txact,18,1,1000,50,10,5,55.36914799999977
txact,20,1,1000,50,10,5,200.2582479999998
txact,22,1,1000,50,10,5,217.66
txact,24,1,1000,50,10,5,52.04174000000003
txact,26,1,1000,50,10,5,23.454887999999954
txact,28,1,1000,50,10,5,22.795860000000147
txact,30,1,1000,50,10,5,84.69789200000025
txact,32,1,1000,50,10,5,40.88269200000008
txact,34,1,1000,50,10,5,186.53655600000002
txact,36,1,1000,50,10,5,68.74445600000003
txact,38,1,1000,50,10,5,185.90356800000012
txact,40,1,1000,50,10,5,187.88001599999996
txact,42,1,1000,50,10,5,58.668796
txact,44,1,1000,50,10,5,177.79912399999967
txact,46,1,1000,50,10,5,185.051916
txact,48,1,1000,50,10,5,54.25650000000019
txact,50,1,1000,50,10,5,43.98208799999975
txact,52,1,1000,50,10,5,83.65704799999996
txact,54,1,1000,50,10,5,57.93732000000006
txact,56,1,1000,50,10,5,75.54761600000012
txact,58,1,1000,50,10,5,220.87
txact,60,1,1000,50,10,5,72.59178799999955
txact,62,1,1000,50,10,5,87.09055199999955
txact,64,1,1000,50,10,5,220.04
txact,1,1,1000,50,10,5,184.7250360000001
txact,2,1,1000,50,10,5,147.92850799999985
txact,4,1,1000,50,10,5,83.76018000000025
txact,6,1,1000,50,10,5,8.0228520000002
txact,8,1,1000,50,10,5,38.81458400000005
txact,10,1,1000,50,10,5,43.30895199999989
txact,12,1,1000,50,10,5,93.56889599999971
txact,14,1,1000,50,10,5,75.79075599999985
txact,16,1,1000,50,10,5,217.8
txact,18,1,1000,50,10,5,61.37119200000015
txact,20,1,1000,50,10,5,86.63252000000014
txact,22,1,1000,50,10,5,217.48000000000002
txact,24,1,1000,50,10,5,72.7978279999999
txact,26,1,1000,50,10,5,75.13919999999999
txact,28,1,1000,50,10,5,220.26999999999998
txact,30,1,1000,50,10,5,80.0962640000005
txact,32,1,1000,50,10,5,75.11500000000007
txact,34,1,1000,50,10,5,219.21
txact,36,1,1000,50,10,5,25.3156639999997
txact,38,1,1000,50,10,5,175.75391600000006
txact,40,1,1000,50,10,5,224.22
txact,42,1,1000,50,10,5,75.16141199999967
txact,44,1,1000,50,10,5,31.65117199999996
txact,46,1,1000,50,10,5,110.88600000000005
txact,48,1,1000,50,10,5,56.46911199999968
txact,50,1,1000,50,10,5,101.71202800000005
txact,52,1,1000,50,10,5,24.196468000000067
txact,54,1,1000,50,10,5,60.83624000000009
txact,56,1,1000,50,10,5,87.60063599999961
txact,58,1,1000,50,10,5,222.18
txact,60,1,1000,50,10,5,79.22843599999993
txact,62,1,1000,50,10,5,101.1230000000002
txact,64,1,1000,50,10,5,60.05933199999993
txact,1,1,1000,50,10,5,170.21391600000015
txact,2,1,1000,50,10,5,73.06010799999976
txact,4,1,1000,50,10,5,85.06132000000011
txact,6,1,1000,50,10,5,62.821016000000014
txact,8,1,1000,50,10,5,88.35605599999963
txact,10,1,1000,50,10,5,223.83
txact,12,1,1000,50,10,5,65.91441600000002
txact,14,1,1000,50,10,5,76.01746399999996
txact,16,1,1000,50,10,5,216.6
txact,18,1,1000,50,10,5,104.40240800000052
txact,20,1,1000,50,10,5,79.65501200000013
txact,22,1,1000,50,10,5,67.48588799999999
txact,24,1,1000,50,10,5,79.53605200000055
txact,26,1,1000,50,10,5,68.53079199999985
txact,28,1,1000,50,10,5,95.46528000000002
txact,30,1,1000,50,10,5,67.93894799999964
txact,32,1,1000,50,10,5,40.425944000000044
txact,34,1,1000,50,10,5,102.98724400000006
txact,36,1,1000,50,10,5,79.61597999999972
txact,38,1,1000,50,10,5,73.79757200000012
txact,40,1,1000,50,10,5,219.12
txact,42,1,1000,50,10,5,75.54863200000034
txact,44,1,1000,50,10,5,95.57961200000051
txact,46,1,1000,50,10,5,222.74
txact,48,1,1000,50,10,5,67.68053599999962
txact,50,1,1000,50,10,5,71.34078000000011
txact,52,1,1000,50,10,5,219.68
txact,54,1,1000,50,10,5,75.47961599999996
txact,56,1,1000,50,10,5,121.10493599999988
txact,58,1,1000,50,10,5,20.88813999999992
txact,60,1,1000,50,10,5,8.659104000000141
txact,62,1,1000,50,10,5,39.03159999999994
txact,64,1,1000,50,10,5,43.88927999999987
txact,1,1,1000,50,10,5,294.9399039999996
txact,2,1,1000,50,10,5,44.027763999999905
txact,4,1,1000,50,10,5,22.320848000000325
txact,6,1,1000,50,10,5,53.35107600000015
txact,8,1,1000,50,10,5,82.33800000000033
txact,10,1,1000,50,10,5,219.89
txact,12,1,1000,50,10,5,73.47884000000019
txact,14,1,1000,50,10,5,62.057755999999756
txact,16,1,1000,50,10,5,219.53
txact,18,1,1000,50,10,5,79.84628399999974
txact,20,1,1000,50,10,5,65.6628759999997
txact,22,1,1000,50,10,5,183.82537199999996
txact,24,1,1000,50,10,5,61.04662000000036
txact,26,1,1000,50,10,5,58.98763600000001
txact,28,1,1000,50,10,5,189.29817200000002
txact,30,1,1000,50,10,5,71.32755199999991
txact,32,1,1000,50,10,5,71.08863200000027
txact,34,1,1000,50,10,5,218.7
txact,36,1,1000,50,10,5,63.47995199999991
txact,38,1,1000,50,10,5,22.78930000000011
txact,40,1,1000,50,10,5,98.83037999999999
txact,42,1,1000,50,10,5,71.58750400000002
txact,44,1,1000,50,10,5,79.9463280000005
txact,46,1,1000,50,10,5,219.54000000000002
txact,48,1,1000,50,10,5,55.11407999999966
txact,50,1,1000,50,10,5,85.89481600000039
txact,52,1,1000,50,10,5,57.35709199999974
txact,54,1,1000,50,10,5,220.85
txact,56,1,1000,50,10,5,99.15633999999955
txact,58,1,1000,50,10,5,1.5425199999996693
txact,60,1,1000,50,10,5,218.55
txact,62,1,1000,50,10,5,146.27186399999965
txact,64,1,1000,50,10,5,102.13990800000013
txact,1,1,1000,50,10,5,165.6908880000002
txact,2,1,1000,50,10,5,73.40150800000046
txact,4,1,1000,50,10,5,25.587847999999894
txact,6,1,1000,50,10,5,19.471259999999972
txact,8,1,1000,50,10,5,97.49174400000032
txact,10,1,1000,50,10,5,46.02797599999974
txact,12,1,1000,50,10,5,164.590536
txact,14,1,1000,50,10,5,80.01937200000037
txact,16,1,1000,50,10,5,36.46930800000007
txact,18,1,1000,50,10,5,178.00693200000006
txact,20,1,1000,50,10,5,62.39083200000016
txact,22,1,1000,50,10,5,167.70047999999986
txact,24,1,1000,50,10,5,173.53583600000002
txact,26,1,1000,50,10,5,85.79710800000049
txact,28,1,1000,50,10,5,66.07329999999956
txact,30,1,1000,50,10,5,216.79
txact,32,1,1000,50,10,5,88.95025999999982
txact,34,1,1000,50,10,5,170.407916
txact,36,1,1000,50,10,5,5.157587999999791
txact,38,1,1000,50,10,5,102.76517599999943
txact,40,1,1000,50,10,5,35.73203200000023
txact,42,1,1000,50,10,5,186.22959600000002
txact,44,1,1000,50,10,5,44.83359999999959
txact,46,1,1000,50,10,5,44.886748000000026
txact,48,1,1000,50,10,5,83.65678799999989
txact,50,1,1000,50,10,5,36.76624800000006
txact,52,1,1000,50,10,5,171.0403920000004
txact,54,1,1000,50,10,5,220.22000000000003
txact,56,1,1000,50,10,5,66.5740240000004
txact,58,1,1000,50,10,5,95.4197599999996
txact,60,1,1000,50,10,5,219.61
txact,62,1,1000,50,10,5,15.935984000000275
txact,64,1,1000,50,10,5,57.698835999999915
txact,1,1,1000,50,10,5,196.69208799999956
txact,2,1,1000,50,10,5,146.7334039999996
txact,4,1,1000,50,10,5,124.96017200000009
txact,6,1,1000,50,10,5,34.211852000000334
txact,8,1,1000,50,10,5,217.37
txact,10,1,1000,50,10,5,102.65281999999956
txact,12,1,1000,50,10,5,100.132324
txact,14,1,1000,50,10,5,39.23568799999971
txact,16,1,1000,50,10,5,83.40701200000046
txact,18,1,1000,50,10,5,66.78329199999962
txact,20,1,1000,50,10,5,216.87
txact,22,1,1000,50,10,5,78.92859199999998
txact,24,1,1000,50,10,5,122.31121999999988
txact,26,1,1000,50,10,5,23.8588400000001
txact,28,1,1000,50,10,5,84.74132799999998
txact,30,1,1000,50,10,5,121.4901119999999
txact,32,1,1000,50,10,5,24.41363600000031
txact,34,1,1000,50,10,5,82.37681199999975
txact,36,1,1000,50,10,5,69.14602399999995
txact,38,1,1000,50,10,5,219.28
txact,40,1,1000,50,10,5,76.27024799999944
txact,42,1,1000,50,10,5,51.19692800000047
txact,44,1,1000,50,10,5,218.39
txact,46,1,1000,50,10,5,98.18451199999961
txact,48,1,1000,50,10,5,58.57434800000004
txact,50,1,1000,50,10,5,225.6
txact,52,1,1000,50,10,5,94.29201999999998
txact,54,1,1000,50,10,5,184.80905600000006
txact,56,1,1000,50,10,5,27.14605200000014
txact,58,1,1000,50,10,5,59.09965600000021
txact,60,1,1000,50,10,5,143.18458799999965
txact,62,1,1000,50,10,5,222.57
txact,64,1,1000,50,10,5,8.292955999999663
txact,1,1,1000,50,10,5,198.3457199999998
txact,2,1,1000,50,10,5,9.323607999999922
txact,4,1,1000,50,10,5,104.08130400000053
txact,6,1,1000,50,10,5,4.2618160000002945
txact,8,1,1000,50,10,5,182.239128
txact,10,1,1000,50,10,5,88.71674400000032
txact,12,1,1000,50,10,5,163.9962400000001
txact,14,1,1000,50,10,5,2.9997399999997327
txact,16,1,1000,50,10,5,27.484111999999897
txact,18,1,1000,50,10,5,93.74223200000012
txact,20,1,1000,50,10,5,167.3224719999999
txact,22,1,1000,50,10,5,82.64076000000057
txact,24,1,1000,50,10,5,64.71943199999998
txact,26,1,1000,50,10,5,218.55
txact,28,1,1000,50,10,5,85.5073200000003
txact,30,1,1000,50,10,5,25.858372000000173
txact,32,1,1000,50,10,5,176.085076
txact,34,1,1000,50,10,5,84.66624000000013
txact,36,1,1000,50,10,5,59.04528800000034
txact,38,1,1000,50,10,5,218.67000000000002
txact,40,1,1000,50,10,5,82.82326400000036
txact,42,1,1000,50,10,5,162.43336
txact,44,1,1000,50,10,5,6.352759999999961
txact,46,1,1000,50,10,5,109.46890000000008
txact,48,1,1000,50,10,5,83.70198000000012
txact,50,1,1000,50,10,5,76.6482800000001
txact,52,1,1000,50,10,5,56.64233599999943
txact,54,1,1000,50,10,5,43.41581200000003
txact,56,1,1000,50,10,5,103.04209199999981
txact,58,1,1000,50,10,5,68.44831199999962
txact,60,1,1000,50,10,5,99.54834800000009
txact,62,1,1000,50,10,5,218.5
txact,64,1,1000,50,10,5,69.01522800000004
txact,1,1,1000,50,10,5,194.46014800000012
txact,2,1,1000,50,10,5,18.10951199999994
txact,4,1,1000,50,10,5,76.58582400000023
txact,6,1,1000,50,10,5,64.95306400000061
txact,8,1,1000,50,10,5,177.66214399999996
txact,10,1,1000,50,10,5,16.658795999999796
txact,12,1,1000,50,10,5,93.38152000000036
txact,14,1,1000,50,10,5,100.45161200000011
txact,16,1,1000,50,10,5,108.81718800000002
txact,18,1,1000,50,10,5,151.2162200000003
txact,20,1,1000,50,10,5,63.88872799999956
txact,22,1,1000,50,10,5,217.92000000000002
txact,24,1,1000,50,10,5,86.12663200000009
txact,26,1,1000,50,10,5,44.18991999999997
txact,28,1,1000,50,10,5,16.278736000000208
txact,30,1,1000,50,10,5,82.95679199999995
txact,32,1,1000,50,10,5,128.1476039999999
txact,34,1,1000,50,10,5,23.01894399999992
txact,36,1,1000,50,10,5,90.68133200000001
txact,38,1,1000,50,10,5,173.32305199999962
txact,40,1,1000,50,10,5,218.06
txact,42,1,1000,50,10,5,156.91358799999955
txact,44,1,1000,50,10,5,2.7246520000001624
txact,46,1,1000,50,10,5,218.7
txact,48,1,1000,50,10,5,153.03974000000062
